question_id,question,question_type,difficulty,gold_documents,gold_chunk_ids,gold_chunk_count,top_1_chunk_id,top_1_document,top_1_score,top_1_hit,hit_at_3,hit_at_5,precision_at_5,recall_at_5,full_evidence_coverage_at_5,mrr_at_5,retrieval_time_seconds,correction_applied,quality_passed,correction_reasons,retrieval_stage,rewritten_query,rewrite_applied,retrieved_chunk_ids,retrieved_documents,retrieved_pages,notes
V2Q086,How do the Undergraduate and Postgraduate Handbooks distinguish the complaints route from an assessment appeal?,multi_document_comparison,hard,University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook,UOL_undergraduate_handbook.pdf_p42_c1 | UOL_postgraduate_handbook.pdf_p38_c5,2,UOL_postgraduate_handbook.pdf_p37_c9,University of Liverpool Postgraduate Handbook,0.015141165755919854,False,False,False,0.0,0.0,False,0.0,0.04025929979979992,False,True,,initial_hybrid,,False,"UOL_postgraduate_handbook.pdf_p37_c9 | UOL_undergraduate_handbook.pdf_p41_c10 | UOL_student_conduct1.pdf_p10_c3 | UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p5_c1 | UOL_postgraduate_handbook.pdf_p37_c10",University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | Student Conduct Procedures — Appendix A | University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes | University of Liverpool Postgraduate Handbook,37 | 41 | 10 | 5 | 37,Write a comparison question that genuinely requires evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q087,How does the Student Attendance Policy connect ordinary attendance responsibilities with Student Route compliance?,multi_document_comparison,hard,"Student Attendance Policy — Revised July 2025, Version 1.3 | Policy on UKVI Compliance — Student Route","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p6_c2 | UOL_UKVI_complience.pdf_p3_c3",2,"UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p12_c1","Student Attendance Policy — Revised July 2025, Version 1.3",0.014237355635205097,False,False,False,0.0,0.0,False,0.0,0.042176200076937675,False,True,,initial_hybrid,,False,"UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p12_c1 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p9_c5 | UOL_UKVI_complience.pdf_p9_c2 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c1 | UOL_UKVI_complience.pdf_p8_c5","Student Attendance Policy — Revised July 2025, Version 1.3 | Student Attendance Policy — Revised July 2025, Version 1.3 | Policy on UKVI Compliance — Student Route | Student Attendance Policy — Revised July 2025, Version 1.3 | Policy on UKVI Compliance — Student Route",12 | 9 | 9 | 4 | 8,Write a comparison question that genuinely requires evidence from both gold documents.
V2Q088,How do monitoring expectations differ for a postgraduate student working on a dissertation and a Student Route student studying abroad?,multi_document_comparison,hard,"Student Attendance Policy — Revised July 2025, Version 1.3 | Policy on UKVI Compliance — Student Route","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c3 | UOL_UKVI_complience.pdf_p10_c2",2,UOL_UKVI_complience.pdf_p10_c2,Policy on UKVI Compliance — Student Route,0.01626123744050767,True,True,True,0.2,0.5,False,1.0,0.04845539992675185,False,True,,initial_hybrid,,False,"UOL_UKVI_complience.pdf_p10_c2 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p2_c4 | UOL_UKVI_complience.pdf_p10_c3 | UOL_student_guide_visa_holders.pdf_p9_c3 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p2_c2","Policy on UKVI Compliance — Student Route | Student Attendance Policy — Revised July 2025, Version 1.3 | Policy on UKVI Compliance — Student Route | Student Guide for UK Visa Holders 2026 | Student Attendance Policy — Revised July 2025, Version 1.3",10 | 2 | 10 | 9 | 2,Write a comparison question that genuinely requires evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q089,What do the visa-holder guide and UKVI compliance policy say about Student Route sponsorship during an approved period of study abroad?,multi_document_comparison,hard,Student Guide for UK Visa Holders 2026 | Policy on UKVI Compliance — Student Route,UOL_student_guide_visa_holders.pdf_p9_c4 | UOL_UKVI_complience.pdf_p10_c2,2,UOL_UKVI_complience.pdf_p10_c3,Policy on UKVI Compliance — Student Route,0.016009221311475412,False,False,False,0.0,0.0,False,0.0,0.0426793999504298,False,True,,initial_hybrid,,False,UOL_UKVI_complience.pdf_p10_c3 | UOL_UKVI_complience.pdf_p10_c1 | UOL_UKVI_complience.pdf_p11_c1 | UOL_UKVI_complience.pdf_p10_c5 | UOL_UKVI_complience.pdf_p5_c1,Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route,10 | 10 | 11 | 10 | 5,Write a comparison question that genuinely requires evidence from both gold documents.
V2Q090,How do the visa-holder guide and UKVI compliance policy describe the University's document-checking responsibilities for Student Route students?,multi_document_comparison,hard,Student Guide for UK Visa Holders 2026 | Policy on UKVI Compliance — Student Route,UOL_student_guide_visa_holders.pdf_p4_c2 | UOL_UKVI_complience.pdf_p3_c3,2,UOL_UKVI_complience.pdf_p13_c7,Policy on UKVI Compliance — Student Route,0.016133229247983348,False,False,False,0.0,0.0,False,0.0,0.0395987001247704,False,True,,initial_hybrid,,False,"UOL_UKVI_complience.pdf_p13_c7 | UOL_UKVI_complience.pdf_p2_c5 | UOL_UKVI_complience.pdf_p6_c1 | UOL_UKVI_complience.pdf_p2_c6 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p8_c3","Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Student Attendance Policy — Revised July 2025, Version 1.3",13 | 2 | 6 | 2 | 8,Write a comparison question that genuinely requires evidence from both gold documents.
V2Q091,What different roles do Appendix A and Appendix B play when the University handles a student-conduct case?,multi_document_comparison,hard,Student Conduct Procedures — Appendix A | Student Conduct Breaches and Indicative Sanctions — Appendix B,UOL_student_conduct1.pdf_p8_c2 | UOL_student_conduct2.pdf_p12_c1,2,UOL_student_conduct1.pdf_p11_c1,Student Conduct Procedures — Appendix A,0.01510676965015902,False,False,False,0.0,0.0,False,0.0,0.048947899835184216,False,True,,initial_hybrid,,False,UOL_student_conduct1.pdf_p11_c1 | UOL_student_conduct1.pdf_p15_c2 | UOL_student_conduct1.pdf_p15_c3 | UOL_postgraduate_handbook.pdf_p36_c10 | UOL_student_conduct1.pdf_p4_c4,Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | University of Liverpool Postgraduate Handbook | Student Conduct Procedures — Appendix A,11 | 15 | 15 | 36 | 4,Write a comparison question that genuinely requires evidence from both gold documents.
V2Q092,How do mitigating factors considered under Appendix A relate to the sanctions described in Appendix B?,multi_document_comparison,hard,Student Conduct Procedures — Appendix A | Student Conduct Breaches and Indicative Sanctions — Appendix B,UOL_student_conduct1.pdf_p21_c4 | UOL_student_conduct2.pdf_p2_c4,2,UOL_student_conduct1.pdf_p4_c4,Student Conduct Procedures — Appendix A,0.016133229247983348,False,False,True,0.2,0.5,False,0.2,0.041336600203067064,False,True,,initial_hybrid,,False,UOL_student_conduct1.pdf_p4_c4 | UOL_student_conduct1.pdf_p15_c2 | UOL_student_conduct2.pdf_p2_c2 | UOL_undergraduate_handbook.pdf_p40_c10 | UOL_student_conduct1.pdf_p21_c4,Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Breaches and Indicative Sanctions — Appendix B | University of Liverpool Undergraduate Handbook | Student Conduct Procedures — Appendix A,4 | 15 | 2 | 40 | 21,Write a comparison question that genuinely requires evidence from both gold documents.
V2Q093,"If a student receives a local disciplinary sanction for abusive conduct in an intimate relationship, what does the conduct framework say about the seriousness of the breach and the grounds for appeal?",multi_document_synthesis,hard,Student Conduct Procedures — Appendix A | Student Conduct Breaches and Indicative Sanctions — Appendix B,UOL_student_conduct1.pdf_p7_c3 | UOL_student_conduct2.pdf_p8_c1,2,UOL_student_conduct2.pdf_p5_c1,Student Conduct Breaches and Indicative Sanctions — Appendix B,0.01639344262295082,False,False,False,0.0,0.0,False,0.0,0.042980599915608764,False,True,,initial_hybrid,,False,UOL_student_conduct2.pdf_p5_c1 | UOL_postgraduate_handbook.pdf_p36_c1 | UOL_student_conduct1.pdf_p8_c2 | UOL_student_conduct1.pdf_p3_c4 | UOL_undergraduate_handbook.pdf_p40_c1,Student Conduct Breaches and Indicative Sanctions — Appendix B | University of Liverpool Postgraduate Handbook | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | University of Liverpool Undergraduate Handbook,5 | 36 | 8 | 3 | 40,Write a question whose complete answer requires combining evidence from both gold documents.
V2Q094,"How can a complaint involving harassment or sexual misconduct move into the student-conduct process, including where the original report is anonymous?",multi_document_synthesis,hard,Student Complaints Policy and Procedure | Student Conduct Procedures — Appendix A,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2 | UOL_student_conduct1.pdf_p3_c3",2,UOL_student_conduct1.pdf_p3_c2,Student Conduct Procedures — Appendix A,0.01626123744050767,False,False,True,0.2,0.5,False,0.25,0.04015600006096065,False,True,,initial_hybrid,,False,"UOL_student_conduct1.pdf_p3_c2 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p7_c4 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1 | UOL_student_conduct1.pdf_p3_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p7_c3",Student Conduct Procedures — Appendix A | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Conduct Procedures — Appendix A | Student Complaints Policy and Procedure,3 | 7 | 9 | 3 | 7,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q095,"If a harassment or sexual-misconduct complaint is handled as a student-conduct investigation, what engagement is expected from the students involved?",multi_document_synthesis,hard,Student Complaints Policy and Procedure | Student Conduct Procedures — Appendix A,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2 | UOL_student_conduct1.pdf_p12_c3",2,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1",Student Complaints Policy and Procedure,0.015749007936507936,False,False,False,0.0,0.0,False,0.0,0.04013519990257919,False,True,,initial_hybrid,,False,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1 | UOL_student_conduct1.pdf_p11_c1 | UOL_postgraduate_handbook.pdf_p36_c8 | UOL_student_conduct1.pdf_p13_c3 | UOL_student_conduct1.pdf_p7_c1",Student Complaints Policy and Procedure | Student Conduct Procedures — Appendix A | University of Liverpool Postgraduate Handbook | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A,9 | 11 | 36 | 13 | 7,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q096,A student has no independent documentary evidence for an extenuating-circumstances claim. How can University support services help both the claim and the student's wider support needs?,multi_document_synthesis,hard,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Undergraduate Handbook,UOL_extenuating_circumstances_policy.pdf_p7_c2 | UOL_undergraduate_handbook.pdf_p19_c2,2,UOL_extenuating_circumstances_policy.pdf_p6_c4,University of Liverpool Extenuating Circumstances Policy,0.015749007936507936,False,False,False,0.0,0.0,False,0.0,0.04172850004397333,False,True,,initial_hybrid,,False,UOL_extenuating_circumstances_policy.pdf_p6_c4 | UOL_undergraduate_handbook.pdf_p18_c8 | UOL_extenuating_circumstances_policy.pdf_p8_c4 | UOL_extenuating_circumstances_policy.pdf_p6_c6 | UOL_extenuating_circumstances_policy.pdf_p7_c6,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Undergraduate Handbook | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy,6 | 18 | 8 | 6 | 7,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q097,"If illness or another unavoidable event is likely to make a student miss an assessment, what immediate academic action and support options should they consider?",multi_document_synthesis,hard,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Undergraduate Handbook,UOL_extenuating_circumstances_policy.pdf_p3_c4 | UOL_undergraduate_handbook.pdf_p19_c2,2,UOL_extenuating_circumstances_policy.pdf_p4_c2,University of Liverpool Extenuating Circumstances Policy,0.014242424242424244,False,False,False,0.0,0.0,False,0.0,0.046341000124812126,False,True,,initial_hybrid,,False,"UOL_extenuating_circumstances_policy.pdf_p4_c2 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p5_c2 | UOL_undergraduate_handbook.pdf_p34_c1 | UOL_postgraduate_handbook.pdf_p30_c1 | UOL_extenuating_circumstances_policy.pdf_p3_c3","University of Liverpool Extenuating Circumstances Policy | Student Attendance Policy — Revised July 2025, Version 1.3 | University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook | University of Liverpool Extenuating Circumstances Policy",4 | 5 | 34 | 30 | 3,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q098,"How should a student distinguish foreseeable financial difficulty from circumstances that justify an extenuating-circumstances claim, and what other academic option may be relevant?",multi_document_synthesis,hard,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Postgraduate Handbook,UOL_extenuating_circumstances_policy.pdf_p2_c6 | UOL_postgraduate_handbook.pdf_p33_c5,2,UOL_extenuating_circumstances_policy.pdf_p12_c3,University of Liverpool Extenuating Circumstances Policy,0.016129032258064516,False,False,False,0.0,0.0,False,0.0,0.04141200007870793,False,True,,initial_hybrid,,False,UOL_extenuating_circumstances_policy.pdf_p12_c3 | UOL_extenuating_circumstances_policy.pdf_p9_c6 | UOL_extenuating_circumstances_policy.pdf_p11_c4 | UOL_extenuating_circumstances_policy.pdf_p11_c3 | UOL_extenuating_circumstances_policy.pdf_p17_c3,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy,12 | 9 | 11 | 11 | 17,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q099,How should a student with a long-term health condition think about reasonable adjustments versus interrupting study?,multi_document_synthesis,hard,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Postgraduate Handbook,UOL_extenuating_circumstances_policy.pdf_p5_c4 | UOL_postgraduate_handbook.pdf_p33_c5,2,UOL_extenuating_circumstances_policy.pdf_p7_c7,University of Liverpool Extenuating Circumstances Policy,0.01626123744050767,False,False,True,0.2,0.5,False,0.25,0.0430954999756068,False,True,,initial_hybrid,,False,UOL_extenuating_circumstances_policy.pdf_p7_c7 | UOL_extenuating_circumstances_policy.pdf_p2_c3 | UOL_extenuating_circumstances_policy.pdf_p2_c4 | UOL_extenuating_circumstances_policy.pdf_p5_c4 | UOL_extenuating_circumstances_policy.pdf_p8_c1,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy,7 | 2 | 2 | 5 | 8,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q100,"What must a sponsored student provide for accommodation-fee sponsorship, and what University support may help if they still face financial difficulty?",multi_document_synthesis,hard,University of Liverpool Payment Policy 2026-27 | University of Liverpool Undergraduate Handbook,"UOL_payment_policy_2026,2027.pdf_p9_c1 | UOL_undergraduate_handbook.pdf_p19_c2",2,"UOL_payment_policy_2026,2027.pdf_p9_c1",University of Liverpool Payment Policy 2026-27,0.01639344262295082,True,True,True,0.2,0.5,False,1.0,0.03964020009152591,False,True,,initial_hybrid,,False,"UOL_payment_policy_2026,2027.pdf_p9_c1 | UOL_payment_policy_2026,2027.pdf_p3_c1 | UOL_payment_policy_2026,2027.pdf_p2_c1 | UOL_payment_policy_2026,2027.pdf_p4_c4 | UOL_postgraduate_handbook.pdf_p19_c7",University of Liverpool Payment Policy 2026-27 | University of Liverpool Payment Policy 2026-27 | University of Liverpool Payment Policy 2026-27 | University of Liverpool Payment Policy 2026-27 | University of Liverpool Postgraduate Handbook,9 | 3 | 2 | 4 | 19,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q101,"How do the equality policy and complaints policy work together when a student experiences discrimination, harassment or sexual misconduct?",multi_document_synthesis,hard,"University of Liverpool Diversity, Equality and Opportunity Policy | Student Complaints Policy and Procedure","UOL_diversity-equality-opportunity-policy.pdf_p5_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c3",2,UOL_student_conduct1.pdf_p11_c1,Student Conduct Procedures — Appendix A,0.07758884470558754,False,False,False,0.0,0.0,False,0.0,0.19750369992107153,True,False,requested_conduct_policy_not_found,corrective_query_rewrite,"How do the equality policy and complaints policy work together when a student experiences discrimination, harassment or sexual misconduct? official policy formal policy procedures regulations student programme fees accommodation fees fines and charges",True,UOL_student_conduct1.pdf_p11_c1 | UOL_student_conduct1.pdf_p10_c5 | UOL_student_conduct1.pdf_p4_c3 | UOL_student_conduct1.pdf_p4_c4 | UOL_student_conduct1.pdf_p5_c1,Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A,11 | 10 | 4 | 4 | 5,Write a question whose complete answer requires combining evidence from both gold documents.
V2Q102,How do the 2025–26 assessment changes clarify the relationship between assessment appeals and other student challenge routes?,multi_document_synthesis,hard,University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes | University of Liverpool Undergraduate Handbook,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p4_c4 | UOL_undergraduate_handbook.pdf_p42_c1",2,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p1_c1",University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes,0.015772478887232988,False,False,False,0.0,0.0,False,0.0,0.05231509986333549,False,True,,initial_hybrid,,False,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p1_c1 | UOL_postgraduate_handbook.pdf_p37_c9 | UOL_student_conduct1.pdf_p10_c3 | UOL_student_conduct1.pdf_p10_c2 | UOL_undergraduate_handbook.pdf_p41_c10",University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes | University of Liverpool Postgraduate Handbook | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | University of Liverpool Undergraduate Handbook,1 | 37 | 10 | 10 | 41,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
