question_id,question,question_type,difficulty,gold_documents,gold_chunk_ids,gold_chunk_count,rewritten_query,rewrite_applied,top_1_chunk_id,top_1_document,top_1_score,top_1_hit,hit_at_3,hit_at_5,precision_at_5,recall_at_5,full_evidence_coverage_at_5,mrr_at_5,retrieval_time_seconds,retrieved_chunk_ids,retrieved_documents,retrieved_pages,original_ranks,rewritten_ranks,metadata_boosts,notes
V2Q001,"A Student Route visa holder spends an intercalated year at another UK university. What evidence must they give Liverpool, and by when?",paraphrased,medium,Policy on UKVI Compliance — Student Route,UOL_UKVI_complience.pdf_p11_c2,1,"A Student Route visa holder spends an intercalated year at another UK university. What evidence must they give Liverpool, and by when?",False,UOL_UKVI_complience.pdf_p11_c2,Policy on UKVI Compliance — Student Route,0.01626123744050767,True,True,True,0.2,1.0,True,1.0,0.072320899926126,UOL_UKVI_complience.pdf_p11_c2 | UOL_UKVI_complience.pdf_p11_c3 | UOL_UKVI_complience.pdf_p11_c1 | UOL_UKVI_complience.pdf_p10_c3 | UOL_UKVI_complience.pdf_p6_c1,Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route,11 | 11 | 11 | 10 | 6,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write the question using wording different from the source while preserving the same meaning.
V2Q071,When can a graduate apply for the Graduate Route visa according to the guide?,factual,easy,Student Guide for UK Visa Holders 2026,UOL_student_guide_visa_holders.pdf_p11_c3,1,When can a graduate apply for the Graduate Route visa according to the guide?,False,UOL_student_guide_visa_holders.pdf_p11_c3,Student Guide for UK Visa Holders 2026,0.01639344262295082,True,True,True,0.2,1.0,True,1.0,0.05026819999329746,UOL_student_guide_visa_holders.pdf_p11_c3 | UOL_student_guide_visa_holders.pdf_p11_c1 | UOL_student_guide_visa_holders.pdf_p11_c2 | UOL_UKVI_complience.pdf_p10_c5 | UOL_UKVI_complience.pdf_p11_c3,Student Guide for UK Visa Holders 2026 | Student Guide for UK Visa Holders 2026 | Student Guide for UK Visa Holders 2026 | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route,11 | 11 | 11 | 10 | 11,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a direct factual question answerable from the gold evidence.
V2Q072,How does the Diversity and Equality of Opportunity Policy relate to the University's other equality-related policies and plans?,reasoning,hard,"University of Liverpool Diversity, Equality and Opportunity Policy",UOL_diversity-equality-opportunity-policy.pdf_p30_c1,1,How does the Diversity and Equality of Opportunity Policy relate to the University's other equality-related policies and plans?,False,UOL_diversity-equality-opportunity-policy.pdf_p30_c1,"University of Liverpool Diversity, Equality and Opportunity Policy",0.016133229247983348,True,True,True,0.2,1.0,True,1.0,0.044263700023293495,UOL_diversity-equality-opportunity-policy.pdf_p30_c1 | UOL_diversity-equality-opportunity-policy.pdf_p4_c1 | UOL_diversity-equality-opportunity-policy.pdf_p10_c1 | UOL_diversity-equality-opportunity-policy.pdf_p8_c2 | UOL_diversity-equality-opportunity-policy.pdf_p11_c1,"University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy",30 | 4 | 10 | 8 | 11,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Require interpretation of the evidence rather than simple keyword copying.
V2Q073,A student has an automatic right of appeal against an Informal Resolution outcome in a conduct case. Is that correct?,adversarial_false_premise,hard,Student Conduct Procedures — Appendix A,UOL_student_conduct1.pdf_p4_c2,1,A student has an automatic right of appeal against an Informal Resolution outcome in a conduct case. Is that correct?,False,UOL_student_conduct1.pdf_p4_c2,Student Conduct Procedures — Appendix A,0.01523897483260217,True,True,True,0.2,1.0,True,1.0,0.048705299850553274,UOL_student_conduct1.pdf_p4_c2 | UOL_student_conduct1.pdf_p7_c4 | UOL_student_conduct1.pdf_p26_c1 | UOL_student_conduct1.pdf_p4_c1 | UOL_student_conduct1.pdf_p7_c3,Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A,4 | 7 | 26 | 4 | 7,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Create a plausible but false premise that the evidence allows the system to explicitly reject.
V2Q074,Can a retrospective extenuating-circumstances claim about a previous resit ever affect how a later resit attempt is counted?,factual,easy,University of Liverpool Extenuating Circumstances Policy,UOL_extenuating_circumstances_policy.pdf_p16_c6,1,Can a retrospective extenuating-circumstances claim about a previous resit ever affect how a later resit attempt is counted?,False,UOL_extenuating_circumstances_policy.pdf_p16_c6,University of Liverpool Extenuating Circumstances Policy,0.01626123744050767,True,True,True,0.2,1.0,True,1.0,0.04365130001679063,UOL_extenuating_circumstances_policy.pdf_p16_c6 | UOL_extenuating_circumstances_policy.pdf_p16_c5 | UOL_extenuating_circumstances_policy.pdf_p16_c4 | UOL_extenuating_circumstances_policy.pdf_p15_c4 | UOL_extenuating_circumstances_policy.pdf_p16_c3,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy,16 | 16 | 16 | 15 | 16,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a direct factual question answerable from the gold evidence.
V2Q075,What can support an extenuating-circumstances claim when no independent documentary evidence is available?,procedural,medium,University of Liverpool Extenuating Circumstances Policy,UOL_extenuating_circumstances_policy.pdf_p7_c2,1,What can support an extenuating-circumstances claim when no independent documentary evidence is available?,False,UOL_extenuating_circumstances_policy.pdf_p6_c2,University of Liverpool Extenuating Circumstances Policy,0.016001024065540194,False,False,False,0.0,0.0,False,0.0,0.04045689990743995,UOL_extenuating_circumstances_policy.pdf_p6_c2 | UOL_extenuating_circumstances_policy.pdf_p6_c5 | UOL_extenuating_circumstances_policy.pdf_p6_c4 | UOL_extenuating_circumstances_policy.pdf_p5_c6 | UOL_extenuating_circumstances_policy.pdf_p6_c6,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy,6 | 6 | 6 | 5 | 6,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,"Ask about a process, sequence, requirement, deadline or action described by the evidence."
V2Q076,What support and representation options does a responding student have during a conduct investigation meeting?,reasoning,hard,Student Conduct Procedures — Appendix A,UOL_student_conduct1.pdf_p12_c1,1,What support and representation options does a responding student have during a conduct investigation meeting?,False,UOL_student_conduct1.pdf_p12_c2,Student Conduct Procedures — Appendix A,0.01527518656716418,False,True,True,0.2,1.0,True,0.5,0.04451330006122589,UOL_student_conduct1.pdf_p12_c2 | UOL_student_conduct1.pdf_p12_c1 | UOL_student_conduct1.pdf_p11_c5 | UOL_student_conduct1.pdf_p12_c3 | UOL_student_conduct1.pdf_p5_c5,Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A,12 | 12 | 11 | 12 | 5,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Require interpretation of the evidence rather than simple keyword copying.
V2Q077,"If IAG thinks a visa-refusal appeal is likely to fail, the University must continue sponsoring the student until every possible appeal is exhausted. Is that correct?",adversarial_false_premise,hard,Policy on UKVI Compliance — Student Route,UOL_UKVI_complience.pdf_p13_c3,1,"If IAG thinks a visa-refusal appeal is likely to fail, the University must continue sponsoring the student until every possible appeal is exhausted. Is that correct?",False,UOL_student_guide_visa_holders.pdf_p8_c5,Student Guide for UK Visa Holders 2026,0.016009221311475412,False,False,False,0.0,0.0,False,0.0,0.0566529999487102,UOL_student_guide_visa_holders.pdf_p8_c5 | UOL_UKVI_complience.pdf_p13_c1 | UOL_UKVI_complience.pdf_p13_c2 | UOL_student_guide_visa_holders.pdf_p8_c2 | UOL_UKVI_complience.pdf_p12_c5,Student Guide for UK Visa Holders 2026 | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Student Guide for UK Visa Holders 2026 | Policy on UKVI Compliance — Student Route,8 | 13 | 13 | 8 | 12,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Create a plausible but false premise that the evidence allows the system to explicitly reject.
V2Q078,What kinds of behaviour should a student or staff member recognise as potential bullying that may need to be raised?,procedural,medium,"University of Liverpool Diversity, Equality and Opportunity Policy",UOL_diversity-equality-opportunity-policy.pdf_p18_c3,1,What kinds of behaviour should a student or staff member recognise as potential bullying that may need to be raised?,False,UOL_diversity-equality-opportunity-policy.pdf_p18_c2,"University of Liverpool Diversity, Equality and Opportunity Policy",0.01639344262295082,False,False,False,0.0,0.0,False,0.0,0.04414170002564788,UOL_diversity-equality-opportunity-policy.pdf_p18_c2 | UOL_diversity-equality-opportunity-policy.pdf_p5_c3 | UOL_diversity-equality-opportunity-policy.pdf_p23_c2 | UOL_student_conduct1.pdf_p4_c3 | UOL_student_conduct1.pdf_p4_c4,"University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A",18 | 5 | 23 | 4 | 4,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,"Ask about a process, sequence, requirement, deadline or action described by the evidence."
V2Q079,How can non-consensual sexual touching be categorised under the indicative conduct sanctions?,factual,easy,Student Conduct Breaches and Indicative Sanctions — Appendix B,UOL_student_conduct2.pdf_p7_c2,1,How can non-consensual sexual touching be categorised under the indicative conduct sanctions?,False,UOL_student_conduct2.pdf_p7_c2,Student Conduct Breaches and Indicative Sanctions — Appendix B,0.016133229247983348,True,True,True,0.2,1.0,True,1.0,0.03904439997859299,UOL_student_conduct2.pdf_p7_c2 | UOL_student_conduct2.pdf_p8_c4 | UOL_diversity-equality-opportunity-policy.pdf_p22_c2 | UOL_student_conduct2.pdf_p7_c1 | UOL_student_conduct2.pdf_p8_c3,"Student Conduct Breaches and Indicative Sanctions — Appendix B | Student Conduct Breaches and Indicative Sanctions — Appendix B | University of Liverpool Diversity, Equality and Opportunity Policy | Student Conduct Breaches and Indicative Sanctions — Appendix B | Student Conduct Breaches and Indicative Sanctions — Appendix B",7 | 8 | 22 | 7 | 8,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a direct factual question answerable from the gold evidence.
V2Q080,How long does protection against maternity discrimination apply in the non-work context after giving birth?,paraphrased,medium,"University of Liverpool Diversity, Equality and Opportunity Policy",UOL_diversity-equality-opportunity-policy.pdf_p14_c3,1,How long does protection against maternity discrimination apply in the non-work context after giving birth?,False,UOL_diversity-equality-opportunity-policy.pdf_p14_c3,"University of Liverpool Diversity, Equality and Opportunity Policy",0.01639344262295082,True,True,True,0.2,1.0,True,1.0,0.040242499904707074,UOL_diversity-equality-opportunity-policy.pdf_p14_c3 | UOL_diversity-equality-opportunity-policy.pdf_p14_c2 | UOL_diversity-equality-opportunity-policy.pdf_p20_c1 | UOL_diversity-equality-opportunity-policy.pdf_p24_c1 | UOL_diversity-equality-opportunity-policy.pdf_p14_c1,"University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy",14 | 14 | 20 | 24 | 14,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write the question using wording different from the source while preserving the same meaning.
V2Q081,What kind of environment does the University say it is committed to providing under its equality policy?,factual,easy,"University of Liverpool Diversity, Equality and Opportunity Policy",UOL_diversity-equality-opportunity-policy.pdf_p5_c2,1,What kind of environment does the University say it is committed to providing under its equality policy?,False,UOL_diversity-equality-opportunity-policy.pdf_p4_c1,"University of Liverpool Diversity, Equality and Opportunity Policy",0.01565940787863959,False,False,False,0.0,0.0,False,0.0,0.05430059996433556,UOL_diversity-equality-opportunity-policy.pdf_p4_c1 | UOL_diversity-equality-opportunity-policy.pdf_p7_c1 | UOL_diversity-equality-opportunity-policy.pdf_p11_c1 | UOL_diversity-equality-opportunity-policy.pdf_p10_c1 | UOL_diversity-equality-opportunity-policy.pdf_p4_c3,"University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy",4 | 7 | 11 | 10 | 4,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a direct factual question answerable from the gold evidence.
V2Q082,What are the three stages of the Student Complaints Procedure described in the Postgraduate Handbook?,paraphrased,medium,University of Liverpool Postgraduate Handbook,UOL_postgraduate_handbook.pdf_p38_c5,1,What are the three stages of the Student Complaints Procedure described in the Postgraduate Handbook?,False,UOL_postgraduate_handbook.pdf_p38_c4,University of Liverpool Postgraduate Handbook,0.016133229247983348,False,False,False,0.0,0.0,False,0.0,0.052720800042152405,"UOL_postgraduate_handbook.pdf_p38_c4 | UOL_undergraduate_handbook.pdf_p42_c4 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p18_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p18_c4 | UOL_undergraduate_handbook.pdf_p42_c9",University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | University of Liverpool Undergraduate Handbook,38 | 42 | 18 | 18 | 42,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write the question using wording different from the source while preserving the same meaning.
V2Q083,Do the Undergraduate and Postgraduate Handbooks give materially different advice on securing personal belongings and reporting theft?,multi_document_comparison,hard,University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook,UOL_undergraduate_handbook.pdf_p13_c5 | UOL_postgraduate_handbook.pdf_p13_c6,2,Do the Undergraduate and Postgraduate Handbooks give materially different advice on securing personal belongings and reporting theft?,False,UOL_undergraduate_handbook.pdf_p13_c4,University of Liverpool Undergraduate Handbook,0.015443098123069612,False,False,True,0.2,0.5,False,0.25,0.049541099928319454,UOL_undergraduate_handbook.pdf_p13_c4 | UOL_postgraduate_handbook.pdf_p13_c4 | UOL_undergraduate_handbook.pdf_p13_c3 | UOL_undergraduate_handbook.pdf_p13_c5 | UOL_postgraduate_handbook.pdf_p13_c5,University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook,13 | 13 | 13 | 13 | 13,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a comparison question that genuinely requires evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q084,How do the Undergraduate and Postgraduate Handbooks advise a student who has been a victim of crime and also needs ongoing support?,multi_document_comparison,hard,University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook,UOL_undergraduate_handbook.pdf_p14_c8 | UOL_postgraduate_handbook.pdf_p14_c8,2,How do the Undergraduate and Postgraduate Handbooks advise a student who has been a victim of crime and also needs ongoing support?,False,UOL_extenuating_circumstances_policy.pdf_p9_c4,University of Liverpool Extenuating Circumstances Policy,0.015512265512265512,False,False,False,0.0,0.0,False,0.0,0.043509299866855145,UOL_extenuating_circumstances_policy.pdf_p9_c4 | UOL_undergraduate_handbook.pdf_p14_c1 | UOL_student_conduct1.pdf_p18_c1 | UOL_postgraduate_handbook.pdf_p12_c4 | UOL_undergraduate_handbook.pdf_p12_c4,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Undergraduate Handbook | Student Conduct Procedures — Appendix A | University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook,9 | 14 | 18 | 12 | 12,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a comparison question that genuinely requires evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q085,How do the Undergraduate and Postgraduate Handbooks differ in the award requirements described in these sections?,multi_document_comparison,hard,University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook,UOL_undergraduate_handbook.pdf_p29_c9 | UOL_postgraduate_handbook.pdf_p23_c2,2,How do the Undergraduate and Postgraduate Handbooks differ in the award requirements described in these sections?,False,UOL_postgraduate_handbook.pdf_p24_c2,University of Liverpool Postgraduate Handbook,0.013986697965571206,False,False,False,0.0,0.0,False,0.0,0.04900999995879829,UOL_postgraduate_handbook.pdf_p24_c2 | UOL_postgraduate_handbook.pdf_p24_c8 | UOL_postgraduate_handbook.pdf_p24_c5 | UOL_postgraduate_handbook.pdf_p24_c10 | UOL_postgraduate_handbook.pdf_p23_c10,University of Liverpool Postgraduate Handbook | University of Liverpool Postgraduate Handbook | University of Liverpool Postgraduate Handbook | University of Liverpool Postgraduate Handbook | University of Liverpool Postgraduate Handbook,24 | 24 | 24 | 24 | 23,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a comparison question that genuinely requires evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q086,How do the Undergraduate and Postgraduate Handbooks distinguish the complaints route from an assessment appeal?,multi_document_comparison,hard,University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook,UOL_undergraduate_handbook.pdf_p42_c1 | UOL_postgraduate_handbook.pdf_p38_c5,2,How do the Undergraduate and Postgraduate Handbooks distinguish the complaints route from an assessment appeal?,False,UOL_postgraduate_handbook.pdf_p37_c9,University of Liverpool Postgraduate Handbook,0.015141165755919854,False,False,False,0.0,0.0,False,0.0,0.04884799988940358,"UOL_postgraduate_handbook.pdf_p37_c9 | UOL_undergraduate_handbook.pdf_p41_c10 | UOL_student_conduct1.pdf_p10_c3 | UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p5_c1 | UOL_postgraduate_handbook.pdf_p37_c10",University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | Student Conduct Procedures — Appendix A | University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes | University of Liverpool Postgraduate Handbook,37 | 41 | 10 | 5 | 37,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a comparison question that genuinely requires evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q087,How does the Student Attendance Policy connect ordinary attendance responsibilities with Student Route compliance?,multi_document_comparison,hard,"Student Attendance Policy — Revised July 2025, Version 1.3 | Policy on UKVI Compliance — Student Route","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p6_c2 | UOL_UKVI_complience.pdf_p3_c3",2,How does the Student Attendance Policy connect ordinary attendance responsibilities with Student Route compliance?,False,"UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p12_c1","Student Attendance Policy — Revised July 2025, Version 1.3",0.014237355635205097,False,False,False,0.0,0.0,False,0.0,0.04125649994239211,"UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p12_c1 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p9_c5 | UOL_UKVI_complience.pdf_p9_c2 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c1 | UOL_UKVI_complience.pdf_p8_c5","Student Attendance Policy — Revised July 2025, Version 1.3 | Student Attendance Policy — Revised July 2025, Version 1.3 | Policy on UKVI Compliance — Student Route | Student Attendance Policy — Revised July 2025, Version 1.3 | Policy on UKVI Compliance — Student Route",12 | 9 | 9 | 4 | 8,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a comparison question that genuinely requires evidence from both gold documents.
V2Q088,How do monitoring expectations differ for a postgraduate student working on a dissertation and a Student Route student studying abroad?,multi_document_comparison,hard,"Student Attendance Policy — Revised July 2025, Version 1.3 | Policy on UKVI Compliance — Student Route","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c3 | UOL_UKVI_complience.pdf_p10_c2",2,How do monitoring expectations differ for a postgraduate student working on a dissertation and a Student Route student studying abroad?,False,UOL_UKVI_complience.pdf_p10_c2,Policy on UKVI Compliance — Student Route,0.01626123744050767,True,True,True,0.2,0.5,False,1.0,0.04192050010897219,"UOL_UKVI_complience.pdf_p10_c2 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p2_c4 | UOL_UKVI_complience.pdf_p10_c3 | UOL_student_guide_visa_holders.pdf_p9_c3 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p2_c2","Policy on UKVI Compliance — Student Route | Student Attendance Policy — Revised July 2025, Version 1.3 | Policy on UKVI Compliance — Student Route | Student Guide for UK Visa Holders 2026 | Student Attendance Policy — Revised July 2025, Version 1.3",10 | 2 | 10 | 9 | 2,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a comparison question that genuinely requires evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q089,What do the visa-holder guide and UKVI compliance policy say about Student Route sponsorship during an approved period of study abroad?,multi_document_comparison,hard,Student Guide for UK Visa Holders 2026 | Policy on UKVI Compliance — Student Route,UOL_student_guide_visa_holders.pdf_p9_c4 | UOL_UKVI_complience.pdf_p10_c2,2,What do the visa-holder guide and UKVI compliance policy say about Student Route sponsorship during an approved period of study abroad?,False,UOL_UKVI_complience.pdf_p10_c3,Policy on UKVI Compliance — Student Route,0.016009221311475412,False,False,False,0.0,0.0,False,0.0,0.04941620002500713,UOL_UKVI_complience.pdf_p10_c3 | UOL_UKVI_complience.pdf_p10_c1 | UOL_UKVI_complience.pdf_p11_c1 | UOL_UKVI_complience.pdf_p10_c5 | UOL_UKVI_complience.pdf_p5_c1,Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route,10 | 10 | 11 | 10 | 5,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a comparison question that genuinely requires evidence from both gold documents.
V2Q090,How do the visa-holder guide and UKVI compliance policy describe the University's document-checking responsibilities for Student Route students?,multi_document_comparison,hard,Student Guide for UK Visa Holders 2026 | Policy on UKVI Compliance — Student Route,UOL_student_guide_visa_holders.pdf_p4_c2 | UOL_UKVI_complience.pdf_p3_c3,2,How do the visa-holder guide and UKVI compliance policy describe the University's document-checking responsibilities for Student Route students?,False,UOL_UKVI_complience.pdf_p13_c7,Policy on UKVI Compliance — Student Route,0.016133229247983348,False,False,False,0.0,0.0,False,0.0,0.04407360008917749,"UOL_UKVI_complience.pdf_p13_c7 | UOL_UKVI_complience.pdf_p2_c5 | UOL_UKVI_complience.pdf_p6_c1 | UOL_UKVI_complience.pdf_p2_c6 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p8_c3","Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Student Attendance Policy — Revised July 2025, Version 1.3",13 | 2 | 6 | 2 | 8,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a comparison question that genuinely requires evidence from both gold documents.
V2Q091,What different roles do Appendix A and Appendix B play when the University handles a student-conduct case?,multi_document_comparison,hard,Student Conduct Procedures — Appendix A | Student Conduct Breaches and Indicative Sanctions — Appendix B,UOL_student_conduct1.pdf_p8_c2 | UOL_student_conduct2.pdf_p12_c1,2,What different roles do Appendix A and Appendix B play when the University handles a student-conduct case?,False,UOL_student_conduct1.pdf_p11_c1,Student Conduct Procedures — Appendix A,0.01510676965015902,False,False,False,0.0,0.0,False,0.0,0.0440766999963671,UOL_student_conduct1.pdf_p11_c1 | UOL_student_conduct1.pdf_p15_c2 | UOL_student_conduct1.pdf_p15_c3 | UOL_postgraduate_handbook.pdf_p36_c10 | UOL_student_conduct1.pdf_p4_c4,Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | University of Liverpool Postgraduate Handbook | Student Conduct Procedures — Appendix A,11 | 15 | 15 | 36 | 4,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a comparison question that genuinely requires evidence from both gold documents.
V2Q092,How do mitigating factors considered under Appendix A relate to the sanctions described in Appendix B?,multi_document_comparison,hard,Student Conduct Procedures — Appendix A | Student Conduct Breaches and Indicative Sanctions — Appendix B,UOL_student_conduct1.pdf_p21_c4 | UOL_student_conduct2.pdf_p2_c4,2,How do mitigating factors considered under Appendix A relate to the sanctions described in Appendix B?,False,UOL_student_conduct1.pdf_p4_c4,Student Conduct Procedures — Appendix A,0.016133229247983348,False,False,True,0.2,0.5,False,0.2,0.04455169988796115,UOL_student_conduct1.pdf_p4_c4 | UOL_student_conduct1.pdf_p15_c2 | UOL_student_conduct2.pdf_p2_c2 | UOL_undergraduate_handbook.pdf_p40_c10 | UOL_student_conduct1.pdf_p21_c4,Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Breaches and Indicative Sanctions — Appendix B | University of Liverpool Undergraduate Handbook | Student Conduct Procedures — Appendix A,4 | 15 | 2 | 40 | 21,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a comparison question that genuinely requires evidence from both gold documents.
