question_id,question,question_type,difficulty,gold_documents,gold_chunk_ids,gold_chunk_count,latency_seconds,bm25_hit_at_5,bm25_recall_at_5,gold_in_pool,final_chunk_ids,hit_at_1,recall_at_1,full_evidence_at_1,precision_at_1,ndcg_at_1,hit_at_3,recall_at_3,full_evidence_at_3,precision_at_3,ndcg_at_3,hit_at_5,recall_at_5,full_evidence_at_5,precision_at_5,ndcg_at_5,hit_at_10,recall_at_10,full_evidence_at_10,precision_at_10,ndcg_at_10,mrr
V2Q087,How does the Student Attendance Policy connect ordinary attendance responsibilities with Student Route compliance?,multi_document_comparison,hard,"Student Attendance Policy — Revised July 2025, Version 1.3 | Policy on UKVI Compliance — Student Route","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p6_c2 | UOL_UKVI_complience.pdf_p3_c3",2,2.010143099934794,0,0.0,0.5,"UOL_UKVI_complience.pdf_p11_c6 | UOL_UKVI_complience.pdf_p3_c3 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p9_c5 | UOL_UKVI_complience.pdf_p10_c2 | UOL_UKVI_complience.pdf_p8_c5 | UOL_UKVI_complience.pdf_p11_c1 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p9_c1 | UOL_UKVI_complience.pdf_p10_c4 | UOL_UKVI_complience.pdf_p10_c1 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p12_c1",0,0.0,0,0.0,0.0,1,0.5,0,0.3333333333333333,0.38685280723454163,1,0.5,0,0.2,0.38685280723454163,1,0.5,0,0.1,0.38685280723454163,0.5
V2Q088,How do monitoring expectations differ for a postgraduate student working on a dissertation and a Student Route student studying abroad?,multi_document_comparison,hard,"Student Attendance Policy — Revised July 2025, Version 1.3 | Policy on UKVI Compliance — Student Route","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c3 | UOL_UKVI_complience.pdf_p10_c2",2,2.2462675999850035,1,0.5,1.0,"UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p2_c4 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c1 | UOL_UKVI_complience.pdf_p10_c2 | UOL_UKVI_complience.pdf_p10_c3 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c3 | UOL_UKVI_complience.pdf_p10_c4 | UOL_UKVI_complience.pdf_p2_c1 | UOL_UKVI_complience.pdf_p5_c2 | UOL_UKVI_complience.pdf_p11_c1 | UOL_UKVI_complience.pdf_p2_c2",0,0.0,0,0.0,0.0,1,0.5,0,0.3333333333333333,0.3065735963827292,1,1.0,1,0.4,0.5437713091520254,1,1.0,1,0.2,0.5437713091520254,0.3333333333333333
V2Q089,What do the visa-holder guide and UKVI compliance policy say about Student Route sponsorship during an approved period of study abroad?,multi_document_comparison,hard,Student Guide for UK Visa Holders 2026 | Policy on UKVI Compliance — Student Route,UOL_student_guide_visa_holders.pdf_p9_c4 | UOL_UKVI_complience.pdf_p10_c2,2,2.4724194000009447,0,0.0,0.5,"UOL_UKVI_complience.pdf_p11_c1 | UOL_UKVI_complience.pdf_p5_c1 | UOL_UKVI_complience.pdf_p3_c1 | UOL_UKVI_complience.pdf_p10_c1 | UOL_UKVI_complience.pdf_p8_c1 | UOL_UKVI_complience.pdf_p10_c2 | UOL_UKVI_complience.pdf_p9_c1 | UOL_UKVI_complience.pdf_p10_c5 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p8_c4 | UOL_UKVI_complience.pdf_p10_c3",0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.5,0,0.1,0.21840743681816419,0.16666666666666666
V2Q090,How do the visa-holder guide and UKVI compliance policy describe the University's document-checking responsibilities for Student Route students?,multi_document_comparison,hard,Student Guide for UK Visa Holders 2026 | Policy on UKVI Compliance — Student Route,UOL_student_guide_visa_holders.pdf_p4_c2 | UOL_UKVI_complience.pdf_p3_c3,2,2.438992999959737,0,0.0,0.5,"UOL_UKVI_complience.pdf_p11_c1 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p8_c3 | UOL_UKVI_complience.pdf_p9_c1 | UOL_UKVI_complience.pdf_p5_c4 | UOL_UKVI_complience.pdf_p3_c1 | UOL_UKVI_complience.pdf_p6_c1 | UOL_UKVI_complience.pdf_p5_c1 | UOL_UKVI_complience.pdf_p14_c1 | UOL_UKVI_complience.pdf_p10_c2 | UOL_UKVI_complience.pdf_p13_c7",0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.07692307692307693
V2Q091,What different roles do Appendix A and Appendix B play when the University handles a student-conduct case?,multi_document_comparison,hard,Student Conduct Procedures — Appendix A | Student Conduct Breaches and Indicative Sanctions — Appendix B,UOL_student_conduct1.pdf_p8_c2 | UOL_student_conduct2.pdf_p12_c1,2,5.494653100031428,0,0.0,0.5,UOL_postgraduate_handbook.pdf_p36_c10 | UOL_student_conduct2.pdf_p1_c1 | UOL_student_conduct1.pdf_p15_c3 | UOL_undergraduate_handbook.pdf_p40_c10 | UOL_student_conduct1.pdf_p11_c1 | UOL_postgraduate_handbook.pdf_p36_c9 | UOL_undergraduate_handbook.pdf_p40_c9 | UOL_postgraduate_handbook.pdf_p35_c5 | UOL_student_conduct1.pdf_p7_c2 | UOL_student_conduct1.pdf_p16_c5,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.03125
V2Q092,How do mitigating factors considered under Appendix A relate to the sanctions described in Appendix B?,multi_document_comparison,hard,Student Conduct Procedures — Appendix A | Student Conduct Breaches and Indicative Sanctions — Appendix B,UOL_student_conduct1.pdf_p21_c4 | UOL_student_conduct2.pdf_p2_c4,2,2.240143899922259,1,0.5,0.5,UOL_student_conduct1.pdf_p16_c1 | UOL_student_conduct2.pdf_p2_c2 | UOL_student_conduct1.pdf_p4_c4 | UOL_student_conduct1.pdf_p6_c1 | UOL_undergraduate_handbook.pdf_p39_c1 | UOL_undergraduate_handbook.pdf_p40_c10 | UOL_undergraduate_handbook.pdf_p40_c6 | UOL_postgraduate_handbook.pdf_p36_c6 | UOL_student_conduct1.pdf_p11_c1 | UOL_student_conduct2.pdf_p5_c1,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.09090909090909091
V2Q093,"If a student receives a local disciplinary sanction for abusive conduct in an intimate relationship, what does the conduct framework say about the seriousness of the breach and the grounds for appeal?",multi_document_synthesis,hard,Student Conduct Procedures — Appendix A | Student Conduct Breaches and Indicative Sanctions — Appendix B,UOL_student_conduct1.pdf_p7_c3 | UOL_student_conduct2.pdf_p8_c1,2,2.5283299000002444,0,0.0,1.0,UOL_student_conduct2.pdf_p5_c1 | UOL_postgraduate_handbook.pdf_p36_c1 | UOL_student_conduct1.pdf_p4_c4 | UOL_undergraduate_handbook.pdf_p40_c1 | UOL_postgraduate_handbook.pdf_p36_c8 | UOL_student_conduct1.pdf_p8_c2 | UOL_undergraduate_handbook.pdf_p40_c8 | UOL_student_conduct1.pdf_p3_c4 | UOL_student_conduct2.pdf_p8_c1 | UOL_student_conduct1.pdf_p6_c2,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.5,0,0.1,0.18457569677956817,0.1111111111111111
V2Q094,"How can a complaint involving harassment or sexual misconduct move into the student-conduct process, including where the original report is anonymous?",multi_document_synthesis,hard,Student Complaints Policy and Procedure | Student Conduct Procedures — Appendix A,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2 | UOL_student_conduct1.pdf_p3_c3",2,1.70830489997752,0,0.0,1.0,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1 | UOL_student_conduct1.pdf_p3_c3 | UOL_student_conduct1.pdf_p3_c2 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p7_c4 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2 | UOL_student_conduct1.pdf_p10_c5 | UOL_student_conduct1.pdf_p11_c1 | UOL_student_conduct1.pdf_p23_c1 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p7_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c3",0,0.0,0,0.0,0.0,1,0.5,0,0.3333333333333333,0.38685280723454163,1,1.0,1,0.4,0.6240505200038379,1,1.0,1,0.2,0.6240505200038379,0.5
V2Q095,"If a harassment or sexual-misconduct complaint is handled as a student-conduct investigation, what engagement is expected from the students involved?",multi_document_synthesis,hard,Student Complaints Policy and Procedure | Student Conduct Procedures — Appendix A,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2 | UOL_student_conduct1.pdf_p12_c3",2,1.8281427000183612,0,0.0,0.0,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1 | UOL_student_conduct1.pdf_p5_c1 | UOL_student_conduct1.pdf_p11_c1 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p12_c1 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c3 | UOL_student_conduct1.pdf_p7_c1 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p8_c1 | UOL_student_conduct1.pdf_p13_c3 | UOL_student_conduct1.pdf_p4_c4",0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
V2Q096,A student has no independent documentary evidence for an extenuating-circumstances claim. How can University support services help both the claim and the student's wider support needs?,multi_document_synthesis,hard,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Undergraduate Handbook,UOL_extenuating_circumstances_policy.pdf_p7_c2 | UOL_undergraduate_handbook.pdf_p19_c2,2,1.9229497000342235,0,0.0,1.0,UOL_extenuating_circumstances_policy.pdf_p7_c2 | UOL_extenuating_circumstances_policy.pdf_p6_c4 | UOL_extenuating_circumstances_policy.pdf_p10_c3 | UOL_extenuating_circumstances_policy.pdf_p10_c2 | UOL_extenuating_circumstances_policy.pdf_p6_c6 | UOL_extenuating_circumstances_policy.pdf_p7_c6 | UOL_extenuating_circumstances_policy.pdf_p6_c5 | UOL_extenuating_circumstances_policy.pdf_p12_c3 | UOL_extenuating_circumstances_policy.pdf_p5_c6 | UOL_extenuating_circumstances_policy.pdf_p8_c4,1,0.5,0,1.0,1.0,1,0.5,0,0.3333333333333333,0.6131471927654584,1,0.5,0,0.2,0.6131471927654584,1,0.5,0,0.1,0.6131471927654584,1.0
V2Q097,"If illness or another unavoidable event is likely to make a student miss an assessment, what immediate academic action and support options should they consider?",multi_document_synthesis,hard,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Undergraduate Handbook,UOL_extenuating_circumstances_policy.pdf_p3_c4 | UOL_undergraduate_handbook.pdf_p19_c2,2,1.9902577999746427,0,0.0,0.0,"UOL_extenuating_circumstances_policy.pdf_p4_c2 | UOL_postgraduate_handbook.pdf_p30_c1 | UOL_undergraduate_handbook.pdf_p34_c1 | UOL_extenuating_circumstances_policy.pdf_p3_c3 | UOL_extenuating_circumstances_policy.pdf_p7_c2 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p5_c2 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p7_c1 | UOL_extenuating_circumstances_policy.pdf_p7_c1 | UOL_extenuating_circumstances_policy.pdf_p2_c3 | UOL_extenuating_circumstances_policy.pdf_p8_c4",0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
V2Q098,"How should a student distinguish foreseeable financial difficulty from circumstances that justify an extenuating-circumstances claim, and what other academic option may be relevant?",multi_document_synthesis,hard,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Postgraduate Handbook,UOL_extenuating_circumstances_policy.pdf_p2_c6 | UOL_postgraduate_handbook.pdf_p33_c5,2,1.907026799977757,0,0.0,0.0,UOL_extenuating_circumstances_policy.pdf_p11_c1 | UOL_extenuating_circumstances_policy.pdf_p8_c4 | UOL_extenuating_circumstances_policy.pdf_p11_c3 | UOL_extenuating_circumstances_policy.pdf_p13_c5 | UOL_extenuating_circumstances_policy.pdf_p10_c1 | UOL_extenuating_circumstances_policy.pdf_p8_c5 | UOL_extenuating_circumstances_policy.pdf_p3_c2 | UOL_extenuating_circumstances_policy.pdf_p12_c3 | UOL_extenuating_circumstances_policy.pdf_p17_c2 | UOL_extenuating_circumstances_policy.pdf_p12_c2,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
V2Q099,How should a student with a long-term health condition think about reasonable adjustments versus interrupting study?,multi_document_synthesis,hard,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Postgraduate Handbook,UOL_extenuating_circumstances_policy.pdf_p5_c4 | UOL_postgraduate_handbook.pdf_p33_c5,2,1.8005819000536576,1,0.5,0.5,UOL_extenuating_circumstances_policy.pdf_p2_c4 | UOL_extenuating_circumstances_policy.pdf_p5_c4 | UOL_extenuating_circumstances_policy.pdf_p2_c3 | UOL_student_conduct1.pdf_p20_c2 | UOL_extenuating_circumstances_policy.pdf_p8_c1 | UOL_undergraduate_handbook.pdf_p37_c6 | UOL_postgraduate_handbook.pdf_p33_c6 | UOL_extenuating_circumstances_policy.pdf_p3_c5 | UOL_postgraduate_handbook.pdf_p33_c7 | UOL_undergraduate_handbook.pdf_p37_c7,0,0.0,0,0.0,0.0,1,0.5,0,0.3333333333333333,0.38685280723454163,1,0.5,0,0.2,0.38685280723454163,1,0.5,0,0.1,0.38685280723454163,0.5
V2Q100,"What must a sponsored student provide for accommodation-fee sponsorship, and what University support may help if they still face financial difficulty?",multi_document_synthesis,hard,University of Liverpool Payment Policy 2026-27 | University of Liverpool Undergraduate Handbook,"UOL_payment_policy_2026,2027.pdf_p9_c1 | UOL_undergraduate_handbook.pdf_p19_c2",2,1.90502489998471,1,0.5,1.0,"UOL_payment_policy_2026,2027.pdf_p9_c1 | UOL_payment_policy_2026,2027.pdf_p3_c1 | UOL_payment_policy_2026,2027.pdf_p3_c2 | UOL_payment_policy_2026,2027.pdf_p2_c1 | UOL_payment_policy_2026,2027.pdf_p10_c1 | UOL_payment_policy_2026,2027.pdf_p9_c2 | UOL_undergraduate_handbook.pdf_p37_c3 | UOL_postgraduate_handbook.pdf_p33_c3 | UOL_undergraduate_handbook.pdf_p36_c8 | UOL_postgraduate_handbook.pdf_p19_c7",1,0.5,0,1.0,1.0,1,0.5,0,0.3333333333333333,0.6131471927654584,1,0.5,0,0.2,0.6131471927654584,1,0.5,0,0.1,0.6131471927654584,1.0
V2Q101,"How do the equality policy and complaints policy work together when a student experiences discrimination, harassment or sexual misconduct?",multi_document_synthesis,hard,"University of Liverpool Diversity, Equality and Opportunity Policy | Student Complaints Policy and Procedure","UOL_diversity-equality-opportunity-policy.pdf_p5_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c3",2,1.7517469000304118,0,0.0,1.0,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1 | UOL_diversity-equality-opportunity-policy.pdf_p9_c2 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2 | UOL_diversity-equality-opportunity-policy.pdf_p8_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p1_c2 | UOL_diversity-equality-opportunity-policy.pdf_p23_c2 | UOL_diversity-equality-opportunity-policy.pdf_p4_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p4_c4 | UOL_undergraduate_handbook.pdf_p6_c2",0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.5,0,0.2,0.23719771276929622,1,0.5,0,0.1,0.23719771276929622,0.2
V2Q102,How do the 2025–26 assessment changes clarify the relationship between assessment appeals and other student challenge routes?,multi_document_synthesis,hard,University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes | University of Liverpool Undergraduate Handbook,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p4_c4 | UOL_undergraduate_handbook.pdf_p42_c1",2,1.9241030000848696,0,0.0,0.5,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p1_c1 | UOL_postgraduate_handbook.pdf_p37_c10 | UOL_postgraduate_handbook.pdf_p37_c9 | UOL_postgraduate_handbook.pdf_p38_c5 | UOL_undergraduate_handbook.pdf_p42_c5 | UOL_undergraduate_handbook.pdf_p41_c10 | UOL_postgraduate_handbook.pdf_p30_c7 | UOL_undergraduate_handbook.pdf_p34_c7 | UOL_undergraduate_handbook.pdf_p36_c9 | UOL_student_conduct1.pdf_p10_c3",0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.05
